2020-04-08 17:17:13, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.33e-06, 	375.94736842, 	1.3e-06, 	72.578, 	2.307692%, 	0.400000%, 	1.907692%
2020-04-10 05:46:17, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.3e-06, 	1.353, 	3.076923%, 	0.400000%, 	2.676923%
2020-04-10 05:46:32, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	9779.029, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 05:46:47, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.3e-06, 	78404.654, 	3.076923%, 	0.400000%, 	2.676923%
2020-04-10 05:47:02, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	9779.029, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 05:47:17, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	9779.029, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 05:47:32, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	9779.029, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 05:47:47, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	9779.029, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 05:48:02, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	19236.437, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 05:48:17, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	21368.277, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 05:48:32, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	9779.029, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 05:48:47, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	9779.029, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 05:49:02, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	9779.029, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 05:49:17, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	19236.437, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 05:49:32, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	9779.029, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 05:49:47, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	9779.029, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 05:50:02, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	9779.029, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 05:50:17, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	9779.029, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 05:50:32, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	21322.277, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 05:50:47, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	9779.029, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 05:51:02, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	9779.029, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 05:51:17, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	9779.029, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 05:51:32, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	9779.029, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 05:51:47, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	9779.029, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 05:52:02, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	9779.029, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 05:52:17, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	44027.685, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 05:52:32, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	9779.029, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 05:52:47, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.3e-06, 	13400.706, 	3.076923%, 	0.400000%, 	2.676923%
2020-04-10 05:53:02, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.3e-06, 	28797.706, 	3.076923%, 	0.400000%, 	2.676923%
2020-04-10 05:53:17, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	9779.029, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 05:53:32, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	9779.029, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 05:53:47, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	9779.029, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 05:54:02, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	19236.437, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 05:54:17, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	19236.437, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 05:54:32, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	9779.029, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 05:54:47, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	9779.029, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 05:55:02, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	9779.029, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 05:55:17, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	9779.029, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 05:55:32, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	59270.685, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 05:55:47, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	40604.85, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 05:56:02, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	19236.437, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 05:56:17, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	19236.437, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 05:56:32, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	25774.45, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 05:56:47, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	73583.153, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 05:57:02, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	9779.029, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 05:57:17, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	30799.575, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 05:57:32, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	9779.029, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 05:57:47, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	19235.327, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 05:58:02, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	19235.327, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 05:58:17, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	19235.327, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 05:58:32, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	19235.327, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 05:58:47, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	19235.327, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 05:59:02, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	19235.327, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 05:59:17, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	17270.415, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 05:59:32, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	19235.327, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 05:59:47, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	9779.029, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 06:00:02, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	19235.327, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 06:00:17, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	30799.575, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 06:00:32, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	9779.029, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 06:00:47, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	9779.029, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 06:01:02, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	9779.029, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 06:01:17, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	9779.029, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 06:01:32, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	9779.029, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 06:01:47, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	9779.029, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 06:02:02, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	9779.029, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 06:02:17, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	9779.029, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 06:02:32, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	9779.029, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 06:02:47, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	9779.029, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 06:03:02, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.33e-06, 	5655.991, 	0.751880%, 	0.400000%, 	0.351880%
2020-04-10 06:03:17, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.33e-06, 	5655.991, 	0.751880%, 	0.400000%, 	0.351880%
2020-04-10 06:03:32, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.33e-06, 	17138.9, 	0.751880%, 	0.400000%, 	0.351880%
2020-04-10 06:03:47, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.33e-06, 	5655.991, 	0.751880%, 	0.400000%, 	0.351880%
2020-04-10 06:04:02, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.33e-06, 	5655.991, 	0.751880%, 	0.400000%, 	0.351880%
2020-04-10 06:04:17, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.33e-06, 	5655.991, 	0.751880%, 	0.400000%, 	0.351880%
2020-04-10 06:04:32, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.33e-06, 	18379.9, 	0.751880%, 	0.400000%, 	0.351880%
2020-04-10 06:04:47, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.32e-06, 	1910.044, 	1.515152%, 	0.400000%, 	1.115152%
2020-04-10 06:05:02, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.32e-06, 	1910.044, 	1.515152%, 	0.400000%, 	1.115152%
2020-04-10 06:05:17, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.32e-06, 	1910.044, 	1.515152%, 	0.400000%, 	1.115152%
2020-04-10 06:05:32, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.32e-06, 	1910.044, 	1.515152%, 	0.400000%, 	1.115152%
2020-04-10 06:05:47, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.32e-06, 	1910.044, 	1.515152%, 	0.400000%, 	1.115152%
2020-04-10 06:06:02, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.32e-06, 	1910.044, 	1.515152%, 	0.400000%, 	1.115152%
2020-04-10 06:06:17, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.32e-06, 	1910.044, 	1.515152%, 	0.400000%, 	1.115152%
2020-04-10 06:06:32, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.32e-06, 	56855.098, 	1.515152%, 	0.400000%, 	1.115152%
2020-04-10 06:06:47, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.32e-06, 	1910.044, 	1.515152%, 	0.400000%, 	1.115152%
2020-04-10 06:07:02, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.32e-06, 	1910.044, 	1.515152%, 	0.400000%, 	1.115152%
2020-04-10 06:07:17, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.32e-06, 	50486.044, 	1.515152%, 	0.400000%, 	1.115152%
2020-04-10 06:07:32, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.32e-06, 	1910.044, 	1.515152%, 	0.400000%, 	1.115152%
2020-04-10 06:07:47, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.32e-06, 	1910.044, 	1.515152%, 	0.400000%, 	1.115152%
2020-04-10 06:08:02, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.32e-06, 	1910.044, 	1.515152%, 	0.400000%, 	1.115152%
2020-04-10 06:08:17, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.32e-06, 	10939.738, 	1.515152%, 	0.400000%, 	1.115152%
2020-04-10 06:08:32, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.32e-06, 	1910.044, 	1.515152%, 	0.400000%, 	1.115152%
2020-04-10 06:08:47, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.32e-06, 	1910.044, 	1.515152%, 	0.400000%, 	1.115152%
2020-04-10 06:09:02, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.32e-06, 	1910.044, 	1.515152%, 	0.400000%, 	1.115152%
2020-04-10 06:09:17, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.32e-06, 	1910.044, 	1.515152%, 	0.400000%, 	1.115152%
2020-04-10 06:09:32, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.32e-06, 	1910.044, 	1.515152%, 	0.400000%, 	1.115152%
2020-04-10 06:09:47, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.32e-06, 	1910.044, 	1.515152%, 	0.400000%, 	1.115152%
2020-04-10 06:10:02, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.32e-06, 	1910.044, 	1.515152%, 	0.400000%, 	1.115152%
2020-04-10 06:10:17, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.32e-06, 	1910.044, 	1.515152%, 	0.400000%, 	1.115152%
2020-04-10 06:10:32, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.32e-06, 	1910.044, 	1.515152%, 	0.400000%, 	1.115152%
2020-04-10 06:10:47, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.32e-06, 	1910.044, 	1.515152%, 	0.400000%, 	1.115152%
2020-04-10 06:11:02, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.32e-06, 	1910.044, 	1.515152%, 	0.400000%, 	1.115152%
2020-04-10 06:11:17, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.32e-06, 	1910.044, 	1.515152%, 	0.400000%, 	1.115152%
2020-04-10 06:11:32, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.32e-06, 	1910.044, 	1.515152%, 	0.400000%, 	1.115152%
2020-04-10 06:11:47, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.32e-06, 	1910.044, 	1.515152%, 	0.400000%, 	1.115152%
2020-04-10 06:12:02, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.32e-06, 	1910.044, 	1.515152%, 	0.400000%, 	1.115152%
2020-04-10 06:12:17, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.32e-06, 	9485.802, 	1.515152%, 	0.400000%, 	1.115152%
2020-04-10 06:12:32, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.32e-06, 	9485.802, 	1.515152%, 	0.400000%, 	1.115152%
2020-04-10 06:12:47, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	357.708, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 06:13:02, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	357.708, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 06:13:17, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	357.708, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 06:13:32, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	357.708, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 06:13:47, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	357.708, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 06:14:02, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	2236.526, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 06:14:17, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	2236.526, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 06:14:32, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	2236.526, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 06:14:47, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.3e-06, 	31.706, 	3.076923%, 	0.400000%, 	2.676923%
2020-04-10 06:15:02, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	2236.526, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 06:15:17, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	2236.526, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 06:15:32, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	2236.526, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 06:15:47, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	2236.526, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 06:16:02, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	2236.526, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 06:16:17, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	2236.526, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 06:16:32, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	2236.526, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 06:16:47, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	2236.526, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 06:17:02, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	2236.526, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 06:17:17, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	2236.526, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 06:17:32, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	2236.526, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 06:17:47, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	2236.526, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 06:18:02, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	2236.526, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 06:18:17, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	2236.526, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 06:18:32, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	2236.526, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 06:18:47, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	2236.526, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 06:19:02, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	2236.526, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 06:19:17, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	2236.526, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 06:19:32, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	2236.526, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 06:19:47, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	2236.526, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 06:20:02, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	2236.526, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 06:20:17, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	2236.526, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 06:20:32, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	2236.526, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 06:20:47, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	2236.526, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 06:21:02, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	2236.526, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 06:21:17, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	2236.526, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 06:21:32, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	2236.526, 	2.290076%, 	0.400000%, 	1.890076%
2020-04-10 06:21:47, 	Bittrex     , 	OKEX        , 	GTO/BTC, 	1.34e-06, 	373.14179104, 	1.31e-06, 	2236.526, 	2.290076%, 	0.400000%, 	1.890076%
